ID.x,Last_Season,predicted_label,min_label,mean_label,max_label,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Jordan Houston - 99592,2024,10.5,5.72,10.05,12.87,5,0.5447117566954154,0.5692237857467091,0.4493871992737177,0.17793917385383567,0.5469813890149796,0.5648021828103683,0.1401305876443998,0.1436498150431566,0.2065351418002466,0.6786200635497049,0.6940535633227417,0.657739446209714,0.6963231956423059,0.7330912392192465,0.6709148839326354,0.4514489069649212,0.5653809971777987,0.658513640639699,0.0,0.34589196550158874,0.37085792101679527,0.0,0.22696323195642307,0.010013654984069186,0.014743263853584139,0.5653809971777987,0.658513640639699,1,70.55,211.8,30.725,73.65,19.0,1.556,4.618,34.8,121.2,7.214,4.156000000000001,4.558
Devin Mockobee - 145111,2024,10.49,8.33,10.86,12.63,3,0.9033136631865638,0.831593281888334,0.5560599182932365,0.42442124375851115,0.6858828869723105,0.7312414733969986,0.19889502762430938,0.15474722564734894,0.3353884093711467,0.8506581933726737,0.8134362233318202,0.42623694961416253,0.40444847934634587,0.6291420789832047,0.5657715065999089,0.7092018301982714,0.3405456255879586,0.6566321730950141,0.9069450748978666,0.8061733999092147,0.6500226963231956,0.5097594189741262,0.7090331366318656,0.8051888939462903,0.12201321809862735,0.3405456255879586,0.6566321730950141,1,70.75,209.8,31.026,75.0,20.6,1.514,4.494,35.7,124.0,7.086,4.308,4.52
Marcus Major - 99488,2024,10.3,3.12,8.88,11.9,4,0.36768043576940534,0.6404902405810259,0.29051293690422153,0.6799818429414435,0.5170222423967318,0.6407457935425194,0.8101456554495229,0.8415536374845869,0.7595561035758323,0.40308669995460733,0.740354062641852,0.26009986382206085,0.8633681343622334,0.7852927825692237,0.6709148839326354,0.7707168276563294,0.5653809971777987,0.658513640639699,0.23831139355424422,0.2623694961416251,0.3427144802541988,0.24148887880163414,0.11575124829777576,0.6540737369139736,0.8052872394509405,0.5653809971777987,0.658513640639699,1,70.55,209.8,30.575,73.276,19.2,1.552,4.5280000000000005,35.2,118.2,6.965999999999999,4.244,4.486
NayQuan Wright - 98803,2024,10.18,7.8,11.1,15.71,5,0.6132546527462551,0.5020426690876079,0.2224239673172946,0.5224693599636859,0.37448933272809803,0.6916780354706685,0.6097438473129081,0.7305795314426634,0.5974106041923551,0.8120744439400817,0.7712210621879255,0.3168406718111666,0.7426236949614162,0.5297321833862915,0.8748293126991352,0.7493645144890696,0.5653809971777987,0.658513640639699,0.44212437585111214,0.1793009532455742,0.06672719019518839,0.24466636404902406,0.04312301407172038,0.14474283113336367,0.11133706151499746,0.5653809971777987,0.658513640639699,0,71.45,223.2,31.551,75.076,15.0,1.592,4.542,31.4,118.4,7.0040000000000004,4.3100000000000005,4.5280000000000005
Jaden Nixon - 144652,2024,10.1,9.95,11.82,15.84,3,0.5238311393554245,0.9042215161143895,0.53109396277803,0.3681343622333182,0.7821152973218338,0.857662573897226,0.8854846810647916,0.8877928483353884,0.8384710234278668,0.7094870630957785,0.917385383567862,0.8679073990013618,0.8406718111665911,0.9387199273717658,0.8375056895766955,0.7935943060498221,0.8466603951081844,0.729068673565381,0.4144348615524285,0.8102587380844303,0.3191103041307308,0.0,0.47798456650022697,0.863905325443787,0.9339095068632435,0.8466603951081844,0.729068673565381,0,69.375,209.0,30.625,73.726,17.6,1.5879999999999999,4.578,34.7,120.2,7.0760000000000005,4.348000000000001,4.476
Johnny Richardson - 123760,2024,9.93,9.74,12.94,19.07,4,0.42033590558329553,0.9754879709487063,0.9164775306400363,0.09577848388561053,0.6740807989105765,0.9308776716689404,0.8704168759417378,0.935881627620222,0.8446362515413071,0.5460735360871539,0.9877439854743532,0.9668633681343622,0.1979119382660009,0.8057194734453018,0.9699590350477925,0.8627351296390442,0.5653809971777987,0.658513640639699,0.0,0.9559691330004539,0.6177939173853836,0.0,0.31638674534725375,0.5207100591715976,0.8317234367056431,0.5653809971777987,0.658513640639699,1,70.625,203.4,30.701,73.527,15.2,1.554,4.540000000000001,34.3,120.2,6.946000000000001,4.298,4.446
Harrison Waylee - 130584,2024,9.86,2.97,7.67,10.96,5,0.758057194734453,0.5510667271901952,0.5678620063549705,0.21879255560599184,0.6854289605083976,0.21373351523419737,0.30487192365645405,0.27681874229346487,0.3834771886559803,0.7771221062187925,0.7335451656831593,0.5256468452110759,0.3286427598729006,0.7099409895596913,0.29904415111515703,0.5612608032536858,0.5653809971777987,0.658513640639699,0.5991829323649569,0.3881071266454834,0.6527462551066727,0.21289151157512484,0.5215615070358602,0.1843422849340009,0.18962887646161666,0.5653809971777987,0.658513640639699,0,72.75,232.2,31.8,76.35,20.0,1.534,4.496,35.3,122.0,7.101999999999999,4.286,4.568
Robert Henry - 174094,2024,9.8,7.46,9.47,11.58,2,0.7830231502496595,0.7730367680435769,0.2687244666364049,0.8906037221970041,0.7158420335905583,0.5934515688949522,0.9121044701155199,0.8051787916152897,0.8779284833538841,0.6364049024058103,0.7249205628688152,0.1960962324103495,0.8769859282796187,0.5778483885610531,0.5293582157487483,0.8657854600915099,0.715898400752587,0.8231420507996237,0.8896958692691784,0.7793917385383567,0.4625510667271902,0.8365864729913755,0.802088061733999,0.6604460628129267,0.9069649211997967,0.715898400752587,0.8231420507996237,0,69.576,208.6,30.95,74.901,14.8,1.5959999999999999,4.566000000000001,35.5,118.6,7.066,4.266,4.502000000000001
Brandon High - 174095,2024,9.62,3.87,9.62,14.66,1,0.6132546527462551,0.7299137539718565,0.153427144802542,0.9550612800726282,0.418974126191557,0.30877671668940426,0.8046207935710699,0.6757090012330457,0.747842170160296,0.4888788016341353,0.5873808443032229,0.11847480708125284,0.8679073990013618,0.29641398093508853,0.22303140646335912,0.621250635485511,0.43273753527751646,0.5465663217309501,0.7925556059918293,0.831593281888334,0.31230140717203814,0.9673172945982751,0.6236949614162506,0.5207100591715976,0.9064565327910523,0.43273753527751646,0.5465663217309501,0,72.65,244.0,31.9,77.0,20.8,1.656,4.748,33.6,117.0,7.168000000000001,4.299999999999999,4.558
Floyd Chalk - 167095,2024,9.6,3.46,9.0,15.1,1,0.8769859282796187,0.9119382660009079,0.5851112119836587,0.8452110758057195,0.7231048570131638,0.27330604820372895,0.496735308890005,0.31812577065351416,0.3360049321824908,0.746255106672719,0.8157058556513844,0.4058102587380844,0.6468452110758057,0.5424421243758512,0.20254893035958124,0.3106253177427555,0.20978363123236124,0.26528692380056446,0.9341806627326373,0.946890603722197,0.7362687244666364,0.8960508397639583,0.8334089877439855,0.48384160218479744,0.6959837315709202,0.20978363123236124,0.26528692380056446,0,70.475,221.0,30.701,74.176,20.6,1.554,4.568,35.1,121.2,7.13,4.287999999999999,4.58
LeVeon Moss - 158664,2024,9.42,5.03,8.34,10.74,3,0.5333635950975942,0.5796640944167045,0.566500226963232,0.752156150703586,0.8365864729913755,0.6389267849022283,0.29984932194876945,0.11035758323057954,0.3366214549938348,0.613708579210168,0.5506128007262824,0.4879709487063096,0.837948252383114,0.9142078983204721,0.7651342740100137,0.25571936959837316,0.5653809971777987,0.658513640639699,0.05674080798910577,0.5832955061280073,0.6559237403540626,0.6427598729005901,0.7203812982296868,0.4528903049613109,0.4804270462633452,0.5653809971777987,0.658513640639699,1,71.1,216.0,31.275,75.65,17.6,1.548,4.574,35.0,122.8,7.06,4.204000000000001,4.538
Bryson Donelson - 191080,2024,9.38,5.71,8.91,11.29,1,0.5079437131184749,0.6790739900136178,0.9423513390830686,0.44893327280980483,0.9804811620517476,0.4038199181446112,0.09542943244600703,0.04192355117139334,0.18310727496917387,0.40308669995460733,0.5347253744893328,0.8502042669087608,0.3100317748524739,0.9346345891965502,0.29449248975876197,0.06507371631926792,0.04045155221072436,0.15428033866415805,0.7081252837040399,0.7980027235587834,0.9555152065365411,0.6663640490240581,0.9854743531547889,0.6108329540282204,0.2918149466192171,0.04045155221072436,0.15428033866415805,0,69.875,210.6,30.951,74.201,19.2,1.562,4.531999999999999,34.1,118.4,7.126,4.262,4.504
EJ Smith - 131782,2024,9.36,5.08,8.61,11.99,4,0.17703132092600998,0.9623241034952338,0.6876985928279619,0.4666364049024058,0.4952337721289151,0.842655752614825,0.6946258161727775,0.8847102342786684,0.7287299630086314,0.2628234226055379,1.0,0.825692237857467,0.9251021334543804,0.9464366772582842,0.8893946290395994,0.7691916624300966,0.5653809971777987,0.658513640639699,0.029505220154335,0.4820699046754426,0.36858828869723104,0.0,0.019064911484339538,0.7478379608557123,0.585155058464667,0.5653809971777987,0.658513640639699,1,70.675,207.4,30.7,73.776,17.0,1.556,4.5280000000000005,33.7,121.0,7.029999999999999,4.208,4.497999999999999
Derrick McFall - 183252,2024,9.22,5.87,8.76,10.84,1,0.0,0.8892419428052656,0.41761234679981846,0.9359963685882887,0.4026327734906945,0.9909049567985448,0.6027122049221497,0.5110974106041923,0.6270036991368682,0.0,0.7830231502496595,0.29187471629596007,0.8120744439400817,0.2850658193372674,0.9781520254893036,0.40569395017793597,0.5653809971777987,0.658513640639699,0.0,0.9314571039491603,0.6177939173853836,0.9541534271448026,0.6096232410349524,0.9940828402366864,0.7803762074224707,0.5653809971777987,0.658513640639699,0,71.25,213.6,30.65,74.85,21.0,1.5619999999999998,4.5699999999999985,34.2,118.4,7.082000000000001,4.260000000000001,4.4959999999999996
Kylin James - 150195,2024,9.19,6.64,9.09,12.56,1,0.5869269178393101,0.970494779845665,0.8220608261461643,0.734453018610985,0.994098955969133,0.05320600272851296,0.36313410346559516,0.49506781750924783,0.375462392108508,0.46799818429414436,0.9187471629596006,0.6495687698592828,0.5306400363141172,0.9786654561960962,0.05279927173418298,0.22318251143873918,0.2991533396048918,0.2878645343367827,0.7775760326827054,0.9832047208352247,0.8892419428052656,0.8429414434861553,0.9954607353608715,0.12380518889394629,0.5993899339095069,0.2991533396048918,0.2878645343367827,0,70.7,217.6,30.726,74.151,20.8,1.532,4.526000000000001,35.6,121.8,7.178,4.368,4.523999999999999
Chez Mellusi - 99597,2024,9.15,-1.1,7.72,12.03,6,0.5034044484793464,0.11075805719473446,0.3427144802541988,0.781661370857921,0.5115751248297776,0.3615279672578445,0.44148669010547464,0.47287299630086316,0.4796547472256473,0.8039037675896504,0.20971402632773492,0.4058102587380844,0.9577848388561053,0.8433953699500681,0.5999089667728721,0.45907473309608543,0.5653809971777987,0.658513640639699,0.05674080798910577,0.08533817521561507,0.19518837948252382,0.31230140717203814,0.28778937812074445,0.023668639053254437,0.5205897305541434,0.5653809971777987,0.658513640639699,1,71.675,220.8,31.275,75.75,17.2,1.56,4.61,32.3,119.2,7.093999999999999,4.2620000000000005,4.554
Jamal Haynes - 143918,2024,9.14,6.81,9.09,11.35,2,0.914661824784385,0.8206990467544257,0.7866545619609623,0.5978211529732184,0.746255106672719,0.5020463847203275,0.027122049221496736,0.008631319358816275,0.03945745992601726,0.8075351793009532,0.7980027235587834,0.7544257830231502,0.49341806627326373,0.5778483885610531,0.4110150204824761,0.08286731062531774,0.010348071495766699,0.16933207902163688,0.9532455742169769,0.8098048116205174,0.7694053563322741,0.6886064457557876,0.837948252383114,0.6108329540282204,0.02338586680223691,0.010348071495766699,0.16933207902163688,1,70.25,207.6,31.025,74.25,18.8,1.5779999999999998,4.526,33.3,117.0,7.108,4.246,4.4879999999999995
George Pettaway - 156351,2024,9.13,7.38,9.44,12.13,1,0.896958692691784,0.5333635950975942,0.958692691783931,0.30367680435769406,0.7158420335905583,0.7253296953160527,0.6499246609743847,0.747842170160296,0.8378545006165228,0.7721289151157512,0.39446209714026326,0.8892419428052656,0.22106218792555607,0.5347253744893328,0.5375512061902594,0.6659888154550077,0.5625587958607714,0.6660395108184384,0.946890603722197,0.6881525192918747,0.9664094416704494,0.5383567862006355,0.8284157966409441,0.8247610377787893,0.5277071682765633,0.5625587958607714,0.6660395108184384,0,69.8,210.2,30.75,74.175,14.6,1.58,4.552,35.0,119.6,7.082000000000001,4.2459999999999996,4.4879999999999995
Viron Ellison - 190723,2024,8.92,5.43,8.26,10.92,1,0.36858828869723104,0.6068996822514753,0.9523377212891512,0.12755333635950977,0.9550612800726282,0.7917235106866758,0.2802611752887996,0.10172626387176326,0.3532675709001233,0.3200181570585565,0.4566500226963232,0.8729005901044031,0.10440308669995461,0.873354516568316,0.6267637687756031,0.1784443314692425,0.09125117591721543,0.2756349952963311,0.5891965501588743,0.7448933272809805,0.9614162505674081,0.283250113481616,0.9682251475261008,0.8680018206645426,0.5429588205388917,0.09125117591721543,0.2756349952963311,0,69.4,202.6,30.85,74.7,19.2,1.5539999999999998,4.5280000000000005,35.2,119.6,7.046000000000001,4.258,4.496
Johnnie Daniels - 184755,2024,8.77,7.38,9.27,10.73,1,0.7017703132092601,0.9119382660009079,0.8098048116205174,0.424875170222424,0.8788016341352701,0.33424283765347884,0.053741838272225013,0.17570900123304561,0.1091245376078915,0.5569677712210622,0.8157058556513844,0.6246028143440763,0.28778937812074445,0.7330912392192465,0.24396904870277653,0.03812913065582105,0.13640639698965193,0.09595484477892756,0.8447571493418067,0.946890603722197,0.8774398547435316,0.6427598729005901,0.926463912846119,0.5466545289030497,0.1916624300965938,0.13640639698965193,0.09595484477892756,1,70.2,208.4,31.101,74.176,18.6,1.56,4.497999999999999,32.1,116.0,7.151999999999999,4.36,4.522
Jordan Lyle - 189441,2024,8.6,4.28,8.22,10.75,1,0.3050385837494326,0.7948252383113935,0.8098048116205174,0.905583295506128,0.9691330004539265,0.2405638926784902,0.7222501255650426,0.5110974106041923,0.6270036991368682,0.2628234226055379,0.6441216522923287,0.6246028143440763,0.7471629596005447,0.9046754425783023,0.17614929449248976,0.5236400610066091,0.5653809971777987,0.658513640639699,0.5170222423967318,0.873354516568316,0.8774398547435316,0.9328188833408988,0.9782115297321834,0.4451524806554392,0.8561260803253686,0.5653809971777987,0.658513640639699,1,72.275,224.8,31.85,76.7,20.2,1.5559999999999998,4.582000000000001,34.8,122.6,7.088000000000001,4.304,4.476
Mel Brown - 169178,2024,8.51,6.19,9.33,13.0,1,0.7435315478892419,0.6904221516114389,0.6545619609623241,0.13617793917385385,0.8887880163413527,0.5934515688949522,0.7513812154696132,0.6824907521578298,0.6461159062885327,0.5923740354062642,0.5483431684067182,0.46890603722197005,0.11030413073082161,0.7498865183840218,0.4260355029585799,0.5521098118962887,0.4393226716839135,0.4430856067732832,0.8706309577848389,0.8088969586926917,0.7866545619609623,0.300953245574217,0.9310031774852474,0.7478379608557123,0.8754448398576512,0.4393226716839135,0.4430856067732832,0,69.575,212.8,30.725,73.675,19.8,1.576,4.574,35.0,120.0,7.122,4.294,4.494
Rodney Hill - 156290,2024,8.49,2.7,7.92,11.05,3,0.12482977757603268,0.9668633681343622,0.578302315024966,0.5324557421697685,0.8688152519291875,0.8531150522964984,0.39326971371170266,0.5110974106041923,0.6270036991368682,0.23558783477076714,0.9931911030413073,0.9019518837948253,0.7135724012709941,0.9723104857013164,0.9776968593536641,0.4245043213014743,0.5653809971777987,0.658513640639699,0.05674080798910577,0.8847026781661371,0.2637312755333636,0.34407625964593735,0.4221516114389469,0.023668639053254437,0.3518047788510422,0.5653809971777987,0.658513640639699,1,70.025,212.2,30.95,74.575,19.8,1.56,4.602,35.1,122.0,6.980000000000001,4.258,4.514
Myles Montgomery - 144232,2024,8.47,6.98,9.22,12.02,2,0.33999092147072174,0.8915115751248298,0.7812074443940081,0.6804357694053563,0.9641398093508852,0.46521145975443384,0.5032646911099949,0.29901356350184954,0.43896424167694204,0.3418066273263731,0.8479346345891966,0.6246028143440763,0.560599182932365,0.9736722650930549,0.704597177969959,0.4387391967463142,0.5653809971777987,0.658513640639699,0.4802541988197912,0.8987743985474353,0.8461189287335452,0.7503404448479346,0.893781207444394,0.15293582157487484,0.6054905948144382,0.5653809971777987,0.658513640639699,1,71.45,218.8,31.375,75.9,21.4,1.5859999999999999,4.636,32.8,120.0,7.098000000000001,4.304,4.4799999999999995
Justice Ellison - 123383,2024,8.47,6.82,8.35,9.34,5,0.746255106672719,0.46209714026327736,0.24466636404902406,0.5024965955515207,0.5678620063549705,0.3387903592542065,0.7564038171772979,0.6319358816276203,0.7348951911220715,0.7975487970948706,0.613708579210168,0.513390830685429,0.6477530640036314,0.6327734906945075,0.3522985889849795,0.7712252160650738,0.5653809971777987,0.658513640639699,0.1307308216068997,0.17339990921470722,0.16568315932818883,0.20608261461643212,0.36768043576940534,0.31770596267637685,0.45195729537366547,0.5653809971777987,0.658513640639699,1,69.925,214.4,30.2,73.425,16.8,1.58,4.618,32.9,117.2,7.152000000000001,4.362,4.514
Kyle Monangai - 129891,2024,8.42,6.13,8.85,11.68,4,0.9046754425783023,0.7054017249205629,0.24375851112119837,0.5088515660463006,0.6536541080344984,0.34652114597544337,0.430939226519337,0.2533908754623921,0.5092478421701603,0.9518837948252383,0.7916477530640036,0.4330458465728552,0.6227871084884249,0.7099409895596913,0.47928994082840237,0.7239450940518556,0.4063969896519285,0.6848541862652869,0.5991829323649569,0.5306400363141172,0.14798002723558784,0.3218338629142079,0.6146164321379937,0.27401001365498406,0.1423487544483986,0.4063969896519285,0.6848541862652869,1,68.25,211.0,28.75,72.0,20.8,1.54,4.6,34.5,117.0,7.191999999999998,4.296,4.5
Mark Fletcher - 175374,2024,8.38,6.12,8.36,10.37,2,0.7017703132092601,0.7893781207444394,0.640036314117113,0.8347707671357241,0.8002723558783477,0.4461118690313779,0.1531893520843797,0.1781750924784217,0.2318125770653514,0.5701316386745348,0.8025419881979119,0.5224693599636859,0.8216068996822514,0.7725828415796641,0.3409194355939918,0.28723945094051856,0.20884289746001883,0.31514581373471307,0.831593281888334,0.7376305038583749,0.7221970040853382,0.781661370857921,0.7562414888788016,0.6149294492489759,0.15607524148449414,0.20884289746001883,0.31514581373471307,1,70.525,211.4,31.000999999999998,74.226,21.0,1.532,4.476000000000001,35.7,120.8,7.116,4.31,4.468
Kalel Mullings - 129590,2024,8.17,3.34,7.49,13.24,2,0.7135724012709941,0.6808896958692692,0.4829777576032683,0.5887426236949614,0.9128461189287336,0.6111869031377899,0.6976393771973882,0.3070283600493218,0.656596794081381,0.8252383113935542,0.6441216522923287,0.6246028143440763,0.640036314117113,0.8660916931457104,0.7223486572598998,0.5124555160142349,0.5653809971777987,0.658513640639699,0.2573763050385838,0.6908760780753518,0.31729459827507944,0.48660916931457104,0.9010440308669996,0.3732362312243969,0.8296898830706659,0.5653809971777987,0.658513640639699,1,73.5,226.0,31.75,78.0,20.4,1.6060000000000003,4.556,32.5,118.4,7.198,4.328,4.58
Kiefer Sibley - 183481,2024,8.08,2.96,7.25,10.53,1,0.21561507035860192,0.6128007262823423,0.7576032682705401,0.0,0.8461189287335452,0.6971350613915416,0.838774485183325,0.8853267570900123,0.7854500616522812,0.19064911484339536,0.4625510667271902,0.572401270994099,0.0,0.6822514752610077,0.514792899408284,0.6771733604473817,0.7544684854186265,0.5945437441204139,0.38039037675896503,0.7489786654561961,0.8529278256922379,0.0,0.9073990013617794,0.812926718252162,0.9232333502796136,0.7544684854186265,0.5945437441204139,0,70.5,209.4,30.75,74.55,19.2,1.544,4.51,34.7,122.4,7.1259999999999994,4.272,4.500000000000001
Anthony Watkins - 99165,2024,8.0,2.51,7.01,10.53,3,0.775760326827054,0.5351793009532456,0.5637766681797549,0.4389468906037222,0.8783477076713573,0.7107776261937244,0.687594173782019,0.45437731196054254,0.591861898890259,0.8583749432591921,0.7013163867453472,0.8788016341352701,0.4171584203359056,0.9214707217430776,0.8866636322257624,0.6680223690899848,0.6114769520225776,0.5174035747883349,0.7553336359509759,0.3931003177485247,0.36359509759418973,0.34679981842941443,0.7526100771674988,0.42330450614474285,0.630401626842908,0.6114769520225776,0.5174035747883349,0,70.2,204.6,30.575,74.275,18.2,1.54,4.496,35.7,123.0,6.984,4.2780000000000005,4.486
KayRon Adams - 101643,2024,7.77,5.14,9.5,15.65,6,0.6318656377666818,0.6786200635497049,0.2673626872446664,0.22060826146164322,0.5456196096232411,0.6593906321055025,0.5469613259668509,0.3409371146732429,0.5006165228113441,0.929187471629596,0.8837948252383114,0.6958692691783931,0.4675442578302315,0.598729005901044,0.8761948111060537,0.8113879003558719,0.5653809971777987,0.658513640639699,0.23831139355424422,0.11030413073082161,0.06672719019518839,0.2333182024512029,0.4988651838402179,0.12380518889394629,0.25063548551093034,0.5653809971777987,0.658513640639699,0,70.475,215.8,30.651,73.751,15.6,1.572,4.554,34.2,121.0,7.081999999999999,4.298,4.518
Jekail Middlebrook - 170487,2024,7.7,4.46,7.59,11.64,1,0.35088515660463004,0.8824330458465729,0.6913300045392646,0.34589196550158874,0.8461189287335452,0.8613005911778081,0.6564540431943747,0.6972872996300863,0.5924784217016029,0.3018610985020427,0.7743985474353154,0.5038583749432592,0.2410349523377213,0.6822514752610077,0.728720983158853,0.4570411794611083,0.4666039510818438,0.3922859830667921,0.5705855651384476,0.9282796187017703,0.8134362233318202,0.5787562414888788,0.9073990013617794,0.9053254437869822,0.8159633960345705,0.4666039510818438,0.3922859830667921,0,69.875,205.2,30.35,74.325,20.6,1.5419999999999998,4.542,35.5,121.2,7.2,4.318,4.496
Wayshawn Parker - 184224,2024,7.52,1.1,6.16,8.5,1,0.8216068996822514,0.7780299591466182,0.6677258284157966,0.277349069450749,0.7952791647753064,0.3619827194179172,0.04269211451531894,0.1159062885326757,0.06226880394574599,0.6786200635497049,0.631411711302769,0.48070812528370405,0.2047208352246936,0.6177939173853836,0.26445152480655437,0.03304524656837824,0.1006585136406397,0.05832549388523048,0.9069450748978666,0.8638220608261462,0.7970948706309577,0.5097594189741262,0.8747162959600545,0.5716886663632226,0.16217590238942553,0.1006585136406397,0.05832549388523048,1,70.95,213.0,31.426,75.101,16.2,1.6079999999999999,4.5600000000000005,32.4,116.2,7.202000000000001,4.272,4.558
Davon Booth - 174754,2024,7.46,3.1,7.68,10.88,2,0.8216068996822514,0.7181116659101225,0.6840671811166591,0.5093054925102134,0.7635043123014071,0.4461118690313779,0.7704671019588146,0.42663378545006164,0.7053020961775586,0.7421697684975034,0.7743985474353154,0.6246028143440763,0.4534725374489333,0.7458011802088061,0.5234410559854347,0.8215556685307575,0.6462841015992474,0.7648165569143932,0.8783477076713573,0.6100771674988652,0.7040399455288243,0.5755787562414889,0.7267362687244666,0.3732362312243969,0.44789018810371123,0.6462841015992474,0.7648165569143932,1,71.4,216.6,31.125,75.45,20.2,1.552,4.4719999999999995,33.8,124.2,7.132,4.319999999999999,4.554
Peny Boone - 129498,2024,7.44,0.98,6.87,12.24,4,0.6332274171584203,0.699046754425783,0.6014525646845211,0.7008624602814344,0.7771221062187925,0.4542974079126876,0.31993972877950777,0.12022194821208385,0.3810110974106042,0.8488424875170223,0.8688152519291875,0.8642759872900591,0.7948252383113935,0.8896958692691784,0.6709148839326354,0.28825622775800713,0.5653809971777987,0.658513640639699,0.21697684975034046,0.11847480708125284,0.23558783477076714,0.44121652292328645,0.5978211529732184,0.14474283113336367,0.36349771225216065,0.5653809971777987,0.658513640639699,0,70.0,211.8,30.75,73.775,17.0,1.548,4.51,34.3,120.4,7.045999999999999,4.273999999999999,4.522
Devonte Lyons - 189778,2024,7.33,4.96,7.85,12.0,1,0.2038129822968679,0.29641398093508853,0.988197911938266,0.5941897412619156,0.9005901044030867,0.7917235106866758,0.6926167754897037,0.5110974106041923,0.6270036991368682,0.18157058556513844,0.22696323195642307,0.9636858828869723,0.4049024058102587,0.7644121652292328,0.6267637687756031,0.4931367564819522,0.5653809971777987,0.658513640639699,0.36768043576940534,0.4643667725828416,0.9900136177939174,0.7621425329096686,0.9373581479800273,0.8680018206645426,0.835282155566853,0.5653809971777987,0.658513640639699,0,70.7,212.4,31.025,74.825,20.8,1.564,4.542,34.2,119.6,7.104000000000001,4.305999999999999,4.481999999999999
Raheim Sanders - 146626,2024,7.29,5.53,8.21,13.28,4,0.855651384475715,0.8565592374035407,0.5955515206536541,0.5764866091693146,0.6300499319110304,0.768531150522965,0.7649422400803616,0.436498150431566,0.659062885326757,0.9105764866091693,0.8892419428052656,0.7553336359509759,0.5837494325919201,0.728551974580118,0.728720983158853,0.8810371123538383,0.8005644402634055,0.8316086547507056,0.5891965501588743,0.6591012256014526,0.4035406264185202,0.560599182932365,0.3753971856559237,0.7155211652253073,0.26944585663446874,0.8005644402634055,0.8316086547507056,1,72.0,217.0,31.5,76.25,19.6,1.55,4.46,36.5,121.0,7.098000000000001,4.316,4.64
Ahmani Marshall - 123391,2024,7.17,0.27,6.55,10.61,2,0.7240127099409895,0.1988197911938266,0.6087153881071267,0.6441216522923287,0.5769405356332274,0.4297407912687585,0.6042189854344551,0.5369913686806412,0.5709001233045623,0.7280980481162052,0.2664548343168407,0.5896504766227871,0.48252383113935543,0.6954153427144802,0.31725079654073735,0.6349771225216065,0.4205079962370649,0.5569143932267169,0.6958692691783931,0.18293236495687698,0.6037221970040854,0.7703132092600998,0.3808443032228779,0.6244879380974055,0.5119471276054905,0.4205079962370649,0.5569143932267169,0,72.4,234.8,31.7,76.5,16.6,1.564,4.568,34.8,122.8,7.13,4.306,4.552
Aidan Laughery - 158212,2024,7.12,4.93,6.62,8.74,1,0.6472991375397186,0.34089877439854743,0.7948252383113935,0.4970494779845665,0.8788016341352701,0.24602091859936334,0.34354595680562533,0.2521578298397041,0.42355117139334153,0.5120290512936905,0.2623694961416251,0.6068996822514753,0.34679981842941443,0.7330912392192465,0.18070095584888485,0.211997966446365,0.17121354656632173,0.30009407337723426,0.8125283704039945,0.5279164775306401,0.8719927371765774,0.7085792101679528,0.926463912846119,0.4528903049613109,0.5876970005083884,0.17121354656632173,0.30009407337723426,1,70.425,215.6,30.625999999999998,74.001,22.0,1.5559999999999998,4.528,32.4,116.4,7.224000000000001,4.3180000000000005,4.513999999999999
Carson Hansen - 174669,2024,7.11,0.82,5.88,7.97,1,0.8683613254652747,0.283250113481616,0.3018610985020427,0.9573309123921925,0.6922378574670903,0.3015006821282401,0.024108488196885988,0.059186189889025895,0.05240443896424168,0.7330912392192465,0.21198365864729915,0.21425329096686338,0.8738084430322288,0.5056740807989106,0.21574874829312699,0.01728520589730554,0.062088428974600186,0.05268109125117592,0.9282796187017703,0.44620971402632775,0.4961416250567408,0.9691330004539265,0.8107126645483431,0.5134274010013655,0.09608540925266904,0.062088428974600186,0.05268109125117592,1,69.65,207.4,30.425,72.775,20.8,1.556,4.4879999999999995,33.0,115.8,7.236,4.360000000000001,4.558
Elijah Davis - 176332,2024,7.07,2.92,7.41,10.87,2,0.655015887426237,0.7081252837040399,0.8729005901044031,0.8783477076713573,0.7948252383113935,0.21236925875397908,0.233550979407333,0.16399506781750925,0.16337854500616522,0.7748524738992283,0.7353608715388107,0.9019518837948253,0.8406718111665911,0.6890603722197004,0.23577605826126535,0.33248601931875954,0.5653809971777987,0.658513640639699,0.2573763050385838,0.6391284611892873,0.7253744893327281,0.8356786200635498,0.8247843849296413,0.2799271734182977,0.269954245043213,0.5653809971777987,0.658513640639699,0,70.05,210.8,30.45,73.75,20.8,1.532,4.484,36.5,121.4,7.087999999999999,4.25,4.499999999999999
